Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
7610,1109,1625,6174,713,5661,3468,9812,4943,9252,58.42,41.29
1372,3454,3023,1062,8252,6935,4178,7488,1543,155,55.31,44.5
2425,3243,8026,3560,7178,1772,7078,8845,4178,8343,60.72,38.96
4531,9741,2556,2240,1454,2894,6934,5443,6851,5547,55.08,44.74
4335,2723,4187,934,3139,3272,7073,5303,661,7834,48.99,50.72
3790,4198,7049,6601,2742,6813,3517,8747,7418,633,64.22,35.4
7230,9474,1408,5120,1310,4950,7674,7484,6137,3636,36.370000000000005,63.09
7091,8939,1638,5186,4073,781,8524,1260,5885,6939,58.10999999999999,41.69
6117,8678,9251,1076,3222,538,6430,2787,6441,5858,44.95,54.949999999999996
6961,2983,5100,6062,7019,3674,5077,3024,2250,5564,61.83,37.95
5179,1040,8889,7208,5824,361,6962,9545,8579,8489,49.59,49.9
7435,2482,2122,159,8656,5896,7849,5993,3077,9322,62.74999999999999,37.11
2975,6936,4928,7382,2988,1288,968,3343,7614,3070,39.82,59.95
4275,3028,2256,3709,5386,9018,7493,7539,7908,4076,44.57,55.22
3273,9869,2931,677,4824,9544,7264,2969,3382,3934,60.24,39.46
4326,9727,2681,4023,4133,7766,8121,8257,9257,4258,48.36,50.94
3529,4053,4773,2084,2001,3861,1448,3448,7534,4471,76.63,23.0
4163,5082,9645,8180,5670,2090,7734,4658,2528,105,58.42,41.08
7714,9691,2374,4798,1310,2686,7214,5564,532,9600,54.0,45.87
7864,2377,3839,7999,8173,8078,6282,1153,4722,7866,64.7,34.61
1778,3783,3023,4557,3715,2631,6178,3038,2372,1823,60.61,39.07
2530,2762,7368,398,7178,758,2632,7864,6234,9616,55.010000000000005,44.800000000000004
9152,56,1973,1306,3722,2035,4326,9328,7266,1191,61.4,38.3
8929,3203,3636,5277,7032,8946,5935,2736,4869,5281,41.42,58.17
3237,3448,6448,8664,2057,1351,881,1624,7585,2664,59.199999999999996,40.339999999999996
8929,7085,3760,8145,1559,3996,6370,7719,6236,7959,58.47,41.19
1571,4119,4526,7791,128,73,2267,1026,1482,6986,51.07000000000001,48.74
6368,3445,1544,2430,8675,6863,8741,744,3077,2417,60.28,38.97
1711,4408,4526,4834,6457,5645,3132,4810,5308,9710,75.42,24.240000000000002
6290,3962,1416,7806,5468,6387,7313,1912,2675,5934,50.949999999999996,48.41
7076,3062,1370,471,6529,5786,2619,2083,3077,8265,60.84,38.86
9125,7828,2859,9831,8446,5654,42,7912,9189,3707,55.93,43.59
5980,3501,9135,776,1980,9961,2039,4895,1436,7017,55.58,44.080000000000005
7367,798,1011,3790,5751,4216,3433,7348,5771,1966,44.82,55.04
3790,8225,4742,4525,4645,5290,2825,3965,7897,3156,46.52,53.300000000000004
8743,5672,4617,1538,2352,1227,1369,9056,7882,9772,63.01,36.75
1372,5053,4260,8894,6743,3684,6133,414,3437,4437,57.28,42.03
1871,9790,4850,4891,9327,3866,2520,9991,6249,3217,62.73,36.97
2320,3856,5269,9831,9787,8320,8239,650,3920,7476,51.27,48.19
3036,6829,4304,7611,2988,2793,5791,1008,2372,1202,58.650000000000006,41.099999999999994
4986,3432,8329,8010,2972,2477,2631,5524,6234,574,65.61,34.050000000000004
8147,241,1970,5876,8156,6260,2770,5492,7872,5914,43.13,56.68
9152,8800,5109,7019,5330,4956,635,8978,4725,4047,42.71,57.089999999999996
1912,1476,7538,4741,8818,4208,7078,4824,3307,8204,53.480000000000004,46.33
